22
65
23
64
15
72
16
71
17
70
20
67
0
0
19
68
0
0
0
0
42
45
0
0
34
53
38
49
37
50
39
48
0
0
0
0
40
47
0
0
32
55
18
69
0
0
41
46
9
78
8
79
14
73
3
84
5
82
2
85
6
81
1
86
4
83
36
51
0
0
0
0
0
0
0
0
28
59
27
60
43
44
0
0
7
80
0
0
35
52
0
0
25
62
10
77
12
75
11
76
13
74
33
54
0
0
0
0
24
63
26
61
31
56
21
66
30
57
29
58
0
0
0
0
